trialMouse.x,trialMouse.y,trialMouse.leftButton,trialMouse.midButton,trialMouse.rightButton,trialMouse.time,step,targetangle_deg,rotation,task,trialNum,cursorx_rel,cursory_rel,trialsLoop.thisRepN,trialsLoop.thisTrialN,trialsLoop.thisN,trialsLoop.thisIndex,trialsLoop.ran,trialNumRelative,phase,participant,taskVer,date,expName,psychopyVersion,OS,frameRate,taskLoop.thisRepN,taskLoop.thisTrialN,taskLoop.thisN,taskLoop.thisIndex,taskLoop.ran,condsFile,taskVersion
"[0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.10462964443420922,0.12314816322867517,0.1472222376614809,0.16944446021484005,0.1750000158531798,0.1898148308887526,0.19444446058736908,0.19814816434626226,0.20000001622570884,0.20277779404487875,0.20740742374349525,0.21111112750238842,0.2120370534421117,0.21296297938183503,0.21296297938183503,0.21296297938183503,0.21296297938183503,0.21296297938183503,0.21296297938183503,0.21296297938183503,0.20648149780377192,0.18240742337096622,0.1472222376614809,0.11666668165061209,0.10555557037393253,0.09074075533835976,0.08703705157946658,0.08240742188085008,0.0805555700014035,0.07962964406168019,0.075925940302787,0.07037038466444721,0.06388890308638413,0.05648149556859776,0.04537038429191819,0.03240742113579203,0.013888902341326078,1.3245476616753471e-8,-0.012962949910649547,-0.014814801790096142,-0.01574072772981944,-0.01666659715550833,-0.017592579609266034,-0.019444431488712628,-0.021296226854124817,-0.024074061187329115,-0.02685183900649901,-0.030555486251357792,-0.030555486251357792,-0.030555486251357792,-0.030555486251357792,-0.023148135247605818,-0.013888875850372844,-0.0027777080596588684,0.002777791064646509,0.002777791064646509,0.002777791064646509,0.002777791064646509,0.002777791064646509,0.003703717004369806,0.003703717004369806,0.003703717004369806,0.003703717004369806,0.003703717004369806,0.003703717004369806,0.003703717004369806,0.003703717004369806,0.003703717004369806,0.003703717004369806,0.004629642944093104,0.0009259391851999142,-0.00462961645313987,-0.00833332021203306,-0.014814801790096142,-0.01666659715550833,-0.01666659715550833,-0.01666659715550833,-0.01574072772981944,-0.01574072772981944,-0.01574072772981944,-0.01574072772981944,-0.01574072772981944,-0.01574072772981944,-0.01574072772981944,-0.01574072772981944,-0.01574072772981944,-0.01574072772981944,-0.01574072772981944,-0.01574072772981944,-0.01574072772981944,-0.01574072772981944,-0.01574072772981944,-0.01574072772981944,-0.01574072772981944,-0.01574072772981944,-0.01574072772981944,-0.01574072772981944,-0.01574072772981944,-0.01574072772981944,-0.01574072772981944,-0.014814801790096142,0.004629642944093104,0.061111125267214246,0.08611112563974327,0.12870371886701495,0.16388890457650027,0.2166666831407282,0.23888890569408736,0.2611111282474465,0.28055557298163575,0.2944444620774852,0.30833335117333466,0.3231482792369762,0.3333333515458637,0.34814816658143644,0.3527777962800529,0.3574074259786694,0.3601853168259081,0.3638889075567325,0.37685187071285864,0.3962963154470479,0.4046296489045576,0.41574087320930597,0.42129631581957694,0.42777779739764,0.4361111308551497,0.44074076055376615,0.4425926124332128,0.4425926124332128,0.4425926124332128,0.4425926124332128,0.44629631619210597,0.45462964964961566,0.45555557558933896,0.45555557558933896,0.45555557558933896,0.45555557558933896,0.45555557558933896,0.45555557558933896,0.45555557558933896,0.45462964964961566,0.45462964964961566,0.45462964964961566,0.45462964964961566,0.45462964964961566,0.45462964964961566,0.45462964964961566,0.45462964964961566,0.45462964964961566,0.45462964964961566,0.45277791079823787,0.4453703902523827,0.4018519841134565,0.37592594477313535,0.3203703883897375,0.27870372110218916,0.20740742374349525,0.16296297863677697,0.14444445984231102,0.12777779292729166,0.110185200072549,0.10000001473559274,0.08888890345891316,0.08425927376029668,0.08148149594112679,0.0768518662425103,0.06851853278500063,0.06203705120693754,0.036111124894685216,0.02314816173855905,0.0055555688838164015,1.3245476616753471e-8,-0.00833332021203306]","[0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.038888882017797895,0.0731481135305427,0.12037036471344807,0.15925925418182654,0.18796295831324877,0.2148148105652244,0.22314814402273409,0.23148147748024375,0.23518518123913695,0.24259258875692333,0.250925922214433,0.2574074037924961,0.2592592556719427,0.260185181611666,0.26203703349111257,0.26203703349111257,0.26203703349111257,0.26203703349111257,0.26203703349111257,0.26203703349111257,0.25462962597332617,0.22499999590218067,0.18425922629733837,0.13611110568874413,0.11759258689427818,0.08703700262639215,0.0731481135305427,0.06203703051088033,0.054629594736076745,0.04999996503746026,0.04351851171641438,0.03518517825890471,0.02314814104250184,0.01203702976582227,-0.011111118727260165,-0.02777778564227952,-0.05740741571342504,-0.08240741608595406,-0.1064814905187598,-0.11481482397626948,-0.11944445367488596,-0.12314815743377915,-0.12592593525294904,-0.13148154740532322,-0.13611117710393972,-0.1425926021679684,-0.15000006619978917,-0.16481482472132752,-0.1750000100582838,-0.19166673348733756,-0.20555562258318702,-0.21944451167903647,-0.22314815892389528,-0.22685186268278845,-0.22777778862251175,-0.22777778862251175,-0.22777778862251175,-0.22777778862251175,-0.22777778862251175,-0.22777778862251175,-0.22777778862251175,-0.22777778862251175,-0.22777778862251175,-0.22777778862251175,-0.22777778862251175,-0.22777778862251175,-0.22777778862251175,-0.22777778862251175,-0.22777778862251175,-0.22777778862251175,-0.22314815892389528,-0.21481488198042,-0.2120370476472157,-0.20092599288457055,-0.19722223261164296,-0.19629636318595406,-0.19537038073219634,-0.19444445479247305,-0.19444445479247305,-0.19444445479247305,-0.19444445479247305,-0.19444445479247305,-0.19444445479247305,-0.19444445479247305,-0.19444445479247305,-0.19444445479247305,-0.19444445479247305,-0.19444445479247305,-0.19444445479247305,-0.19444445479247305,-0.19444445479247305,-0.19444445479247305,-0.19444445479247305,-0.19444445479247305,-0.19444445479247305,-0.19444445479247305,-0.19444445479247305,-0.19444445479247305,-0.19444445479247305,-0.19444445479247305,-0.19444445479247305,-0.1851851953952401,-0.16018519502271106,-0.1435185281076917,-0.09907413951500782,-0.0703703788695512,-0.025000007823109627,0.002777770368589295,0.02962962262056492,0.05555554893281725,0.06851848383192621,0.09166663232500864,0.1111111053162151,0.12222221659289466,0.1398148094476373,0.1444444391462538,0.14999999478459358,0.15462962448321008,0.16203703200099645,0.1777777729762925,0.19814811539318786,0.20277774509180432,0.2120370327460545,0.2148148105652244,0.2175925883843943,0.2175925883843943,0.2175925883843943,0.2175925883843943,0.2175925883843943,0.2175925883843943,0.2175925883843943,0.20648147710771472,0.19074073613241868,0.1851851804940789,0.18240740267490899,0.1796295965987219,0.1759259210968459,0.17314814327767603,0.17314814327767603,0.17314814327767603,0.17314814327767603,0.17314814327767603,0.17314814327767603,0.17314814327767603,0.17314814327767603,0.17314814327767603,0.17314814327767603,0.17314814327767603,0.17314814327767603,0.17314814327767603,0.17314814327767603,0.17037033720148892,0.15925925418182654,0.148148142905147,0.12685184629151114,0.09907406809981223,0.04907406735475416,-0.002777785269750489,-0.022222230003939733,-0.04537037849702217,-0.06574074917093471,-0.07870371232706087,-0.09537037924208024,-0.10370376921362431,-0.1064814905187598,-0.11203704615709958,-0.11759265830947377,-0.12407408337350245,-0.1416666762282451,-0.15277778750492466,-0.17222223223911393,-0.18425926945551677,-0.19722223261164296]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00262999999904423,0.0318699999988894,0.06520999999702326,0.08198999999876833,0.09858499999972992,0.11591499999849475,0.13190000000031432,0.14853999999832013,0.16551499999695807,0.18207999999867752,0.19887999999991735,0.21550500000012107,0.23216499999762163,0.2487650000002759,0.2653649999992922,0.2819549999985611,0.2987399999983609,0.3155049999986659,0.3318599999984144,0.3486049999992247,0.36508499999763444,0.3818199999986973,0.39844999999695574,0.41512499999953434,0.4317849999970349,0.4484249999986787,0.46550500000012107,0.48174999999901047,0.4984549999971932,0.5151499999992666,0.5317049999976007,0.548464999999851,0.5649999999986903,0.5817749999987427,0.5983549999982642,0.6151199999985693,0.631679999998596,0.6490749999975378,0.6655499999978929,0.6823899999981222,0.6988499999970372,0.7165150000000722,0.732239999997546,0.7492050000000745,0.765849999999773,0.7822249999990163,0.7987450000000536,0.8153700000002573,0.8320249999997031,0.8486849999972037,0.8654249999999593,0.8815899999972316,0.8982749999995576,0.9149599999982456,0.9316249999974389,0.9484149999989313,0.9654049999990093,0.9819299999981013,0.9987049999981537,1.0152749999979278,1.0319449999988137,1.0485749999970722,1.065295000000333,1.0819599999995262,1.098664999997709,1.1153749999975844,1.1319750000002387,1.1485799999973096,1.1653949999999895,1.1818700000003446,1.1987699999990582,1.215119999997114,1.2317649999968125,1.248554999998305,1.2652600000001257,1.2819049999998242,1.2985699999990175,1.3152399999999034,1.3318249999974796,1.3485399999990477,1.3651849999987462,1.3819499999990512,1.3985499999980675,1.415144999999029,1.4318199999979697,1.4487300000000687,1.465314999997645,1.4818349999986822,1.4984199999998964,1.5151549999973213,1.5317199999990407,1.5480449999995471,1.5648650000002817,1.581304999999702,1.5980899999995017,1.6151049999971292,1.6313549999977113,1.6480149999988498,1.6646949999994831,1.6813799999981711,1.6982150000003458,1.7147599999989325,1.7312349999992875,1.7480999999970663,1.7646050000003015,1.781699999999546,1.7984299999989162,1.8150949999981094,1.8316849999973783,1.848359999999957,1.8649750000004133,1.8817899999994552,1.8983549999975367,1.9149450000004435,1.9314099999974133,1.948034999997617,1.9646949999987555,1.9813799999974435,1.9980349999968894,2.0145899999988615,2.0311799999981304,2.047899999997753,2.0654299999987416,2.08120499999859,2.097799999999552,2.114784999997937,2.1311399999976857,2.1478549999992538,2.1644799999994575,2.181189999999333,2.1978999999992084,2.2145799999998417,2.2312649999985297,2.247814999998809,2.264514999998937,2.281104999998206,2.298305000000255,2.314894999999524,2.331594999999652,2.348259999998845,2.365014999999403,2.381454999998823,2.39823499999693,2.4148150000000896,2.4314849999973376,2.4482199999984005,2.4648600000000442,2.4814649999971152,2.498089999997319,2.5148499999995693,2.5314849999995204,2.5480599999973492,2.5647599999974773,2.5813949999974284,2.598214999998163,2.6148149999971793,2.631374999997206,2.6481199999980163,2.664839999997639,2.6813399999991816,2.6979599999976926,2.7147299999996903,2.731449999999313,2.7479199999979755,2.7642649999979767,2.78094499999861,2.7978499999990163,2.814654999998311,2.831529999999475,2.848024999999325,2.8647449999989476,2.8812849999994796,2.89803000000029,2.9146449999971082,2.9308749999981956,2.9475899999997637,2.9646149999971385,2.981019999999262,2.997589999999036,3.0142849999974715,3.0308249999980035,3.047435000000405,3.0641649999997753,3.0810050000000047,3.0975149999976566,3.1141499999976077,3.131259999998292,3.1477949999971315,3.164549999997689,3.1812599999975646,3.198014999998122,3.214589999999589,3.231114999998681,3.2479700000003504,3.2646349999995437,3.2811599999986356,3.2978649999968184,3.3144949999987148,3.3312449999975797,3.3477849999981117,3.364480000000185,3.3813149999987218,3.397965000000113,3.4145749999988766,3.431169999999838,3.4478049999997893,3.4644499999994878,3.4811899999986053,3.497749999998632]","[null,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]",40,0,0,0,"[0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.17656252498272806,0.20781252544838935,0.24843752605374902,0.2859375266125426,0.29531252675224096,0.32031252712477,0.32812502724118536,0.33437502733431756,0.3375000273808837,0.3421875274507329,0.35000002756714826,0.35625002766028047,0.35781252768356353,0.35937502770684665,0.35937502770684665,0.35937502770684665,0.35937502770684665,0.35937502770684665,0.35937502770684665,0.35937502770684665,0.34843752754386514,0.3078125269385055,0.24843752605374902,0.1968750252854079,0.17812502500601116,0.1531250246334821,0.14687502454034987,0.13906252442393452,0.13593752437736842,0.13437502435408533,0.12812502426095307,0.11875002412125468,0.10781252395827323,0.09531252377200872,0.07656252349261194,0.05468752316664905,0.02343752270098776,2.2351741790771484e-8,-0.02187497797422111,-0.024999978020787243,-0.026562478044070307,-0.02812488269992031,-0.029687478090636436,-0.03281247813720256,-0.035937382816335635,-0.04062497825361788,-0.04531247832346708,-0.05156238304916628,-0.05156238304916628,-0.05156238304916628,-0.05156238304916628,-0.03906247823033482,-0.023437477997504175,-0.004687382350674341,0.004687522421590984,0.004687522421590984,0.004687522421590984,0.004687522421590984,0.004687522421590984,0.006250022444874048,0.006250022444874048,0.006250022444874048,0.006250022444874048,0.006250022444874048,0.006250022444874048,0.006250022444874048,0.006250022444874048,0.006250022444874048,0.006250022444874048,0.007812522468157113,0.0015625223750248554,-0.007812477764673531,-0.014062477857805789,-0.024999978020787243,-0.02812488269992031,-0.02812488269992031,-0.02812488269992031,-0.026562478044070307,-0.026562478044070307,-0.026562478044070307,-0.026562478044070307,-0.026562478044070307,-0.026562478044070307,-0.026562478044070307,-0.026562478044070307,-0.026562478044070307,-0.026562478044070307,-0.026562478044070307,-0.026562478044070307,-0.026562478044070307,-0.026562478044070307,-0.026562478044070307,-0.026562478044070307,-0.026562478044070307,-0.026562478044070307,-0.026562478044070307,-0.026562478044070307,-0.026562478044070307,-0.026562478044070307,-0.026562478044070307,-0.024999978020787243,0.007812522468157113,0.10312502388842405,0.14531252451706678,0.21718752558808774,0.27656252647284424,0.36562502779997885,0.40312502835877245,0.44062502891756594,0.47343752940651035,0.4968750297557563,0.5203125301050022,0.5453127212123974,0.562500030733645,0.587500031106174,0.5953125312225893,0.6031250313390046,0.60781272214372,0.6140625315019861,0.635937531827949,0.6687500323168933,0.682812532526441,0.7015627235407038,0.7109375329455361,0.7218750331085175,0.7359375333180651,0.7437500334344804,0.7468750334810467,0.7468750334810467,0.7468750334810467,0.7468750334810467,0.7531250335741788,0.7671875337837265,0.7687500338070096,0.7687500338070096,0.7687500338070096,0.7687500338070096,0.7687500338070096,0.7687500338070096,0.7687500338070096,0.7671875337837265,0.7671875337837265,0.7671875337837265,0.7671875337837265,0.7671875337837265,0.7671875337837265,0.7671875337837265,0.7671875337837265,0.7671875337837265,0.7671875337837265,0.7640627244720265,0.7515625335508959,0.678125223191458,0.6343750318046659,0.5406250304076821,0.4703125293599442,0.35000002756714826,0.2750000264495612,0.24375002598389986,0.2156250255648047,0.18593752512242645,0.16875002486631274,0.15000002458691597,0.14218752447050065,0.13750002440065145,0.12968752428423613,0.11562502407468857,0.1046875239117071,0.06093752325978131,0.0390625229338184,0.009375022491440179,2.2351741790771484e-8,-0.014062477857805789]","[0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4156249884050339,0.4734374415827907,0.5531249904539436,0.6187499914318322,0.6671874921536073,0.7124999928288162,0.7265624930383637,0.7406249932479113,0.7468749933410436,0.7593749935273082,0.7734374937368557,0.7843749938998371,0.7874999939464032,0.7890624939696863,0.7921874940162524,0.7921874940162524,0.7921874940162524,0.7921874940162524,0.7921874940162524,0.7921874940162524,0.7796874938299879,0.7296874930849299,0.6609374443767585,0.5796874908497557,0.5484374903840944,0.4968749419320367,0.4734374415827907,0.45468748898711053,0.4421874411171295,0.4343749410007141,0.4234374885214493,0.40937498831190167,0.38906248800922183,0.37031248772982506,0.33124998714774845,0.3031249867286533,0.25312498598359523,0.21093748535495246,0.1703124847495928,0.1562499845400452,0.1484374844236299,0.14218748433049763,0.13749998426064844,0.12812488875351702,0.12031238863710167,0.10937498384155327,0.09687488828785572,0.07187498328275975,0.05468748302664602,0.026562387240117804,0.003124886890871847,-0.02031261345837411,-0.02656251818407334,-0.03281251827720557,-0.03437501830048863,-0.03437501830048863,-0.03437501830048863,-0.03437501830048863,-0.03437501830048863,-0.03437501830048863,-0.03437501830048863,-0.03437501830048863,-0.03437501830048863,-0.03437501830048863,-0.03437501830048863,-0.03437501830048863,-0.03437501830048863,-0.03437501830048863,-0.03437501830048863,-0.03437501830048863,-0.02656251818407334,-0.01250011334195882,-0.007812517904676557,0.010937387007287134,0.017187482467852455,0.018749887123702468,0.02031248251441862,0.021874982537701676,0.021874982537701676,0.021874982537701676,0.021874982537701676,0.021874982537701676,0.021874982537701676,0.021874982537701676,0.021874982537701676,0.021874982537701676,0.021874982537701676,0.021874982537701676,0.021874982537701676,0.021874982537701676,0.021874982537701676,0.021874982537701676,0.021874982537701676,0.021874982537701676,0.021874982537701676,0.021874982537701676,0.021874982537701676,0.021874982537701676,0.021874982537701676,0.021874982537701676,0.021874982537701676,0.0374999827705323,0.07968748339917504,0.10781248381827022,0.18281238956842424,0.23124998565763227,0.3078124867985025,0.35468748749699436,0.3999999881722033,0.443749988824129,0.46562494146637545,0.5046874420484521,0.5374999902211129,0.5562499905005097,0.5859374909428879,0.5937499910593033,0.6031249911990016,0.610937491315417,0.6234374915016815,0.6499999918974936,0.6843749447260046,0.6921874448424198,0.707812492758967,0.7124999928288162,0.7171874928986655,0.7171874928986655,0.7171874928986655,0.7171874928986655,0.7171874928986655,0.7171874928986655,0.7171874928986655,0.6984374926192686,0.6718749922234566,0.6624999920837581,0.6578124920139089,0.6531249442603432,0.6468749918509274,0.6421874917810783,0.6421874917810783,0.6421874917810783,0.6421874917810783,0.6421874917810783,0.6421874917810783,0.6421874917810783,0.6421874917810783,0.6421874917810783,0.6421874917810783,0.6421874917810783,0.6421874917810783,0.6421874917810783,0.6421874917810783,0.6374999440275125,0.6187499914318322,0.5999999911524355,0.564062490616925,0.5171874899184331,0.43281248866114763,0.345312487357296,0.3124999868683516,0.27343748628627507,0.23906248577404765,0.21718748544808475,0.18906248502898956,0.17499988945200892,0.1703124847495928,0.1609374846098944,0.15156238910276296,0.14062498430721457,0.11093748386483633,0.09218748358543959,0.05937498309649519,0.039062482793815405,0.017187482467852455]",0,0,0,0,1,0,Align,marius,1,2020-07-05_14h05.01.420,tworatesteps,2020.1.3,Win32,60,,,,,,,
